PACC_ANIO;PACC_MES;DPA_PROVINCIA;DPA_CANTON;PACC_PRODUCTO;PACC_PRESENTACION;PACC_TIPO;PACC_PRECIO_USD;PACC_USD_KG
2019;Junio;Guayas;General Elizalde (Bucay);Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;103.50;2.28
2019;Junio;Guayas;Milagro;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;100.27;2.21
2019;Junio;Guayas;Milagro;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;105.91;2.33
2019;Junio;Guayas;Milagro;Cacao seco mezclado;Quintal de 100,00 libras;Compra;100.27;2.21
2019;Junio;Guayas;Milagro;Cacao seco mezclado;Quintal de 100,00 libras;Venta;105.91;2.33
2019;Junio;Guayas;Milagro;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;100.27;2.21
2019;Junio;Guayas;Milagro;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;105.91;2.33
2019;Junio;Guayas;Naranjal;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;102.67;2.26
2019;Junio;Guayas;Naranjal;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;107.67;2.37
2019;Junio;Guayas;Naranjal;Cacao seco mezclado;Quintal de 100,00 libras;Compra;102.67;2.26
2019;Junio;Guayas;Naranjal;Cacao seco mezclado;Quintal de 100,00 libras;Venta;107.67;2.37
2019;Junio;Guayas;Naranjito;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;97.63;2.15
2019;Junio;Guayas;Naranjito;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;104.06;2.29
2019;Junio;Guayas;Naranjito;Cacao seco mezclado;Quintal de 100,00 libras;Compra;97.63;2.15
2019;Junio;Guayas;Naranjito;Cacao seco mezclado;Quintal de 100,00 libras;Venta;104.06;2.29
2019;Junio;Guayas;Naranjito;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;97.63;2.15
2019;Junio;Guayas;Naranjito;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;104.06;2.29
2019;Junio;Guayas;San Jacinto De Yaguachi                                                           ;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;100.67;2.22
2019;Junio;Guayas;San Jacinto De Yaguachi                                                           ;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;107.33;2.37
2019;Junio;Guayas;San Jacinto De Yaguachi                                                           ;Cacao seco mezclado;Quintal de 100,00 libras;Compra;100.67;2.22
2019;Junio;Guayas;San Jacinto De Yaguachi                                                           ;Cacao seco mezclado;Quintal de 100,00 libras;Venta;107.33;2.37
2019;Junio;Guayas;San Jacinto De Yaguachi                                                           ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;100.67;2.22
2019;Junio;Guayas;San Jacinto De Yaguachi                                                           ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;107.33;2.37
2019;Junio;Guayas;Simón Bolívar;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;97.67;2.15
2019;Junio;Guayas;Simón Bolívar;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;103.00;2.27
2019;Junio;Guayas;Simón Bolívar;Cacao seco mezclado;Quintal de 100,00 libras;Compra;97.67;2.15
2019;Junio;Guayas;Simón Bolívar;Cacao seco mezclado;Quintal de 100,00 libras;Venta;103.00;2.27
2019;Junio;Guayas;Simón Bolívar;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;97.67;2.15
2019;Junio;Guayas;Simón Bolívar;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;103.00;2.27
2019;Junio;Los Rios;Babahoyo ;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;99.25;2.19
2019;Junio;Los Rios;Babahoyo ;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;106.63;2.35
2019;Junio;Los Rios;Babahoyo ;Cacao seco mezclado;Quintal de 100,00 libras;Compra;99.25;2.19
2019;Junio;Los Rios;Babahoyo ;Cacao seco mezclado;Quintal de 100,00 libras;Venta;106.63;2.35
2019;Junio;Los Rios;Buena Fe;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;93.60;2.06
2019;Junio;Los Rios;Buena Fe;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;101.00;2.23
2019;Junio;Los Rios;Buena Fe;Cacao seco mezclado;Quintal de 100,00 libras;Compra;93.60;2.06
2019;Junio;Los Rios;Buena Fe;Cacao seco mezclado;Quintal de 100,00 libras;Venta;101.00;2.23
2019;Junio;Los Rios;Buena Fe;Cacao en Baba CCN 51;Quintal de 100,00 libras;Compra;30.00;0.66
2019;Junio;Los Rios;Buena Fe;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;30.00;0.66
2019;Junio;Los Rios;Buena Fe;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;30.00;0.66
2019;Junio;Los Rios;Buena Fe;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;93.60;2.06
2019;Junio;Los Rios;Buena Fe;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;101.00;2.23
2019;Junio;Los Rios;Mocache;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;96.58;2.13
2019;Junio;Los Rios;Mocache;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;105.00;2.31
2019;Junio;Los Rios;Mocache;Cacao seco mezclado;Quintal de 100,00 libras;Compra;96.58;2.13
2019;Junio;Los Rios;Mocache;Cacao seco mezclado;Quintal de 100,00 libras;Venta;105.00;2.31
2019;Junio;Los Rios;Montalvo ;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;95.64;2.11
2019;Junio;Los Rios;Montalvo ;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;101.64;2.24
2019;Junio;Los Rios;Montalvo ;Cacao seco mezclado;Quintal de 100,00 libras;Compra;95.64;2.11
2019;Junio;Los Rios;Montalvo ;Cacao seco mezclado;Quintal de 100,00 libras;Venta;101.64;2.24
2019;Junio;Los Rios;Quevedo ;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;99.00;2.18
2019;Junio;Los Rios;Quevedo ;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;104.00;2.29
2019;Junio;Los Rios;Quevedo ;Cacao seco mezclado;Quintal de 100,00 libras;Compra;99.00;2.18
2019;Junio;Los Rios;Quevedo ;Cacao seco mezclado;Quintal de 100,00 libras;Venta;104.00;2.29
2019;Junio;Los Rios;Quevedo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;99.00;2.18
2019;Junio;Los Rios;Quevedo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;104.00;2.29
2019;Junio;Los Rios;Quinsaloma;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;97.17;2.14
2019;Junio;Los Rios;Quinsaloma;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;103.50;2.28
2019;Junio;Los Rios;Quinsaloma;Cacao seco mezclado;Quintal de 100,00 libras;Compra;97.17;2.14
2019;Junio;Los Rios;Quinsaloma;Cacao seco mezclado;Quintal de 100,00 libras;Venta;103.50;2.28
2019;Junio;Los Rios;Valencia;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;99.50;2.19
2019;Junio;Los Rios;Valencia;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;105.50;2.33
2019;Junio;Los Rios;Valencia;Cacao seco mezclado;Quintal de 100,00 libras;Compra;99.50;2.19
2019;Junio;Los Rios;Valencia;Cacao seco mezclado;Quintal de 100,00 libras;Venta;105.50;2.33
2019;Junio;Los Rios;Valencia;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;99.50;2.19
2019;Junio;Los Rios;Valencia;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;105.50;2.33
2019;Junio;Los Rios;Ventanas;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;94.67;2.09
2019;Junio;Los Rios;Ventanas;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;103.17;2.27
2019;Junio;Los Rios;Ventanas;Cacao seco mezclado;Quintal de 100,00 libras;Compra;94.67;2.09
2019;Junio;Los Rios;Ventanas;Cacao seco mezclado;Quintal de 100,00 libras;Venta;103.17;2.27
2019;Junio;Manabí;Bolivar;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;35.00;0.77
2019;Junio;Manabí;Bolivar;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;98.75;2.18
2019;Junio;Manabí;Bolivar;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;103.75;2.29
2019;Junio;Manabí;Chone ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;33.75;0.74
2019;Junio;Manabí;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;92.50;2.04
2019;Junio;Manabí;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;102.50;2.26
2019;Junio;Manabí;Flavio Alfaro ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;33.75;0.74
2019;Junio;Manabí;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;88.75;1.96
2019;Junio;Manabí;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;93.75;2.07
2019;Junio;Manabí;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;87.00;1.92
2019;Junio;Manabí;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;98.67;2.17
2019;Junio;Manabí;Portoviejo ;Cacao seco mezclado;Quintal de 100,00 libras;Compra;75.00;1.65
2019;Junio;Manabí;Portoviejo ;Cacao seco mezclado;Quintal de 100,00 libras;Venta;85.75;1.89
2019;Junio;Manabí;Portoviejo ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;30.00;0.66
2019;Junio;Manabí;Portoviejo ;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;30.00;0.66
2019;Junio;Manabí;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;85.60;1.89
2019;Junio;Manabí;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;98.00;2.16
2019;Junio;Napo;Archidona ;Cacao seco mezclado;Quintal de 100,00 libras;Compra;85.00;1.87
2019;Junio;Napo;Archidona ;Cacao seco mezclado;Quintal de 100,00 libras;Venta;93.25;2.06
2019;Junio;Napo;Tena  ;Cacao seco mezclado;Quintal de 100,00 libras;Compra;84.81;1.87
2019;Junio;Napo;Tena  ;Cacao seco mezclado;Quintal de 100,00 libras;Venta;93.13;2.05
2019;Junio;Orellana;La Joya De Los Sachas;Cacao seco mezclado;Quintal de 100,00 libras;Compra;88.17;1.94
2019;Junio;Orellana;La Joya De Los Sachas;Cacao seco mezclado;Quintal de 100,00 libras;Venta;93.50;2.06
2019;Junio;Orellana;Loreto;Cacao seco mezclado;Quintal de 100,00 libras;Compra;86.25;1.90
2019;Junio;Orellana;Loreto;Cacao seco mezclado;Quintal de 100,00 libras;Venta;91.25;2.01
2019;Junio;Orellana;Orellana;Cacao seco mezclado;Quintal de 100,00 libras;Compra;87.00;1.92
2019;Junio;Orellana;Orellana;Cacao seco mezclado;Quintal de 100,00 libras;Venta;92.00;2.03
2019;Junio;Pichincha;Pedro Vicente Maldonado;Cacao seco mezclado;Quintal de 100,00 libras;Compra;90.00;1.98
2019;Junio;Pichincha;Pedro Vicente Maldonado;Cacao seco mezclado;Quintal de 100,00 libras;Venta;100.00;2.20
2019;Junio;Pichincha;Pedro Vicente Maldonado;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;35.00;0.77
2019;Junio;Pichincha;Puerto Quito;Cacao seco mezclado;Quintal de 100,00 libras;Compra;93.00;2.05
2019;Junio;Pichincha;Puerto Quito;Cacao seco mezclado;Quintal de 100,00 libras;Venta;99.00;2.18
2019;Junio;Pichincha;Puerto Quito;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;34.50;0.76
2019;Junio;Santo Domingo De Los Tsáchilas;La Concordia;Cacao seco mezclado;Quintal de 100,00 libras;Compra;98.00;2.16
2019;Junio;Santo Domingo De Los Tsáchilas;La Concordia;Cacao seco mezclado;Quintal de 100,00 libras;Venta;103.50;2.28
2019;Junio;Santo Domingo De Los Tsáchilas;Santo Domingo  ;Cacao seco mezclado;Quintal de 100,00 libras;Compra;95.22;2.10
2019;Junio;Santo Domingo De Los Tsáchilas;Santo Domingo  ;Cacao seco mezclado;Quintal de 100,00 libras;Venta;102.28;2.25
2019;Junio;Santo Domingo De Los Tsáchilas;Santo Domingo  ;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;36.44;0.80
2019;Junio;Sucumbios;Lago Agrio;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;93.00;2.05
2019;Junio;Sucumbios;Lago Agrio;Cacao seco mezclado;Quintal de 100,00 libras;Compra;90.45;1.99
2019;Junio;Sucumbios;Lago Agrio;Cacao seco mezclado;Quintal de 100,00 libras;Venta;102.00;2.25
2019;Junio;Sucumbios;Lago Agrio;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;92.00;2.03
2019;Junio;Sucumbios;Shushufindi;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;87.50;1.93
2019;Junio;Sucumbios;Shushufindi;Cacao seco mezclado;Quintal de 100,00 libras;Compra;87.50;1.93
2019;Junio;Sucumbios;Shushufindi;Cacao seco mezclado;Quintal de 100,00 libras;Venta;96.00;2.12
2019;Junio;Sucumbios;Shushufindi;Cacao en Baba CCN 51;Quintal de 100,00 libras;Compra;25.25;0.56
2019;Junio;Sucumbios;Shushufindi;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;27.25;0.60
2019;Junio;Sucumbios;Shushufindi;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;25.25;0.56
2019;Junio;Sucumbios;Shushufindi;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;87.50;1.93
2019;Junio;Zamora Chinchipe;Centinela Del Cóndor;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;43.33;0.95
2019;Junio;Zamora Chinchipe;Centinela Del Cóndor;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;130.00;2.87
2019;Junio;Zamora Chinchipe;Centinela Del Cóndor;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;180.00;3.97
2019;Julio;Bolivar;Caluma;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;94.43;2.08
2019;Julio;Bolivar;Caluma;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;101.57;2.24
2019;Julio;Bolivar;Caluma;Cacao seco mezclado;Quintal de 100,00 libras;Compra;94.43;2.08
2019;Julio;Bolivar;Caluma;Cacao seco mezclado;Quintal de 100,00 libras;Venta;101.57;2.24
2019;Julio;Bolivar;Las Naves;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;87.50;1.93
2019;Julio;Bolivar;Las Naves;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;98.50;2.17
2019;Julio;Bolivar;Las Naves;Cacao seco mezclado;Quintal de 100,00 libras;Compra;87.50;1.93
2019;Julio;Bolivar;Las Naves;Cacao seco mezclado;Quintal de 100,00 libras;Venta;98.50;2.17
2019;Julio;Cañar;La Troncal;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;105.50;2.33
2019;Julio;Cañar;La Troncal;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;109.50;2.41
2019;Julio;Cañar;La Troncal;Cacao seco mezclado;Quintal de 100,00 libras;Compra;102.00;2.25
2019;Julio;Cañar;La Troncal;Cacao seco mezclado;Quintal de 100,00 libras;Venta;106.00;2.34
2019;Julio;Cañar;La Troncal;Cacao en Baba CCN 51;Quintal de 100,00 libras;Compra;40.50;0.89
2019;Julio;Cañar;La Troncal;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;40.00;0.88
2019;Julio;El Oro;Arenillas;Cacao seco mezclado;Quintal de 100,00 libras;Compra;90.75;2.00
2019;Julio;El Oro;Arenillas;Cacao seco mezclado;Quintal de 100,00 libras;Venta;99.25;2.19
2019;Julio;El Oro;El Guabo;Cacao seco mezclado;Quintal de 100,00 libras;Compra;97.25;2.14
2019;Julio;El Oro;El Guabo;Cacao seco mezclado;Quintal de 100,00 libras;Venta;104.50;2.30
2019;Julio;El Oro;Machala;Cacao seco mezclado;Quintal de 100,00 libras;Compra;96.50;2.13
2019;Julio;El Oro;Machala;Cacao seco mezclado;Quintal de 100,00 libras;Venta;105.50;2.33
2019;Julio;El Oro;Pasaje;Cacao seco mezclado;Quintal de 100,00 libras;Compra;98.00;2.16
2019;Julio;El Oro;Pasaje;Cacao seco mezclado;Quintal de 100,00 libras;Venta;105.50;2.33
2019;Julio;El Oro;Santa Rosa;Cacao seco mezclado;Quintal de 100,00 libras;Compra;94.75;2.09
2019;Julio;El Oro;Santa Rosa;Cacao seco mezclado;Quintal de 100,00 libras;Venta;104.00;2.29
2019;Julio;Esmeraldas;Eloy Alfaro;Cacao seco mezclado;Quintal de 100,00 libras;Compra;91.33;2.01
2019;Julio;Esmeraldas;Eloy Alfaro;Cacao seco mezclado;Quintal de 100,00 libras;Venta;100.33;2.21
2019;Julio;Esmeraldas;Eloy Alfaro;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;36.33;0.80
2019;Julio;Esmeraldas;Eloy Alfaro;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;33.00;0.73
2019;Julio;Esmeraldas;Eloy Alfaro;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;95.67;2.11
2019;Julio;Esmeraldas;Eloy Alfaro;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;105.33;2.32
2019;Julio;Esmeraldas;Esmeraldas;Cacao seco mezclado;Quintal de 100,00 libras;Compra;91.40;2.01
2019;Julio;Esmeraldas;Esmeraldas;Cacao seco mezclado;Quintal de 100,00 libras;Venta;99.90;2.20
2019;Julio;Esmeraldas;Esmeraldas;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;35.80;0.79
2019;Julio;Esmeraldas;Esmeraldas;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;32.80;0.72
2019;Julio;Esmeraldas;Esmeraldas;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;95.70;2.11
2019;Julio;Esmeraldas;Esmeraldas;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;105.30;2.32
2019;Julio;Esmeraldas;Quinindé;Cacao seco mezclado;Quintal de 100,00 libras;Compra;90.75;2.00
2019;Julio;Esmeraldas;Quinindé;Cacao seco mezclado;Quintal de 100,00 libras;Venta;98.90;2.18
2019;Julio;Esmeraldas;Quinindé;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;36.10;0.80
2019;Julio;Esmeraldas;Quinindé;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;32.90;0.73
2019;Julio;Esmeraldas;Quinindé;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;95.00;2.09
2019;Julio;Esmeraldas;Quinindé;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;104.70;2.31
2019;Julio;Guayas;Alfredo Baquerizo ;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;98.67;2.17
2019;Julio;Guayas;Alfredo Baquerizo ;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;104.33;2.30
2019;Julio;Guayas;Alfredo Baquerizo ;Cacao seco mezclado;Quintal de 100,00 libras;Compra;98.67;2.17
2019;Julio;Guayas;Alfredo Baquerizo ;Cacao seco mezclado;Quintal de 100,00 libras;Venta;104.33;2.30
2019;Julio;Guayas;Alfredo Baquerizo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;98.67;2.17
2019;Julio;Guayas;Alfredo Baquerizo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;104.33;2.30
2019;Julio;Guayas;Coronel Marcelino Maridueña;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;95.00;2.09
2019;Julio;Guayas;Coronel Marcelino Maridueña;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;100.00;2.20
2019;Julio;Guayas;Coronel Marcelino Maridueña;Cacao seco mezclado;Quintal de 100,00 libras;Compra;95.00;2.09
2019;Julio;Guayas;Coronel Marcelino Maridueña;Cacao seco mezclado;Quintal de 100,00 libras;Venta;100.00;2.20
2019;Julio;Guayas;Coronel Marcelino Maridueña;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;95.00;2.09
2019;Julio;Guayas;Coronel Marcelino Maridueña;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;100.00;2.20
2019;Julio;Guayas;Durán;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;102.57;2.26
2019;Julio;Guayas;Durán;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;107.57;2.37
2019;Julio;Guayas;Durán;Cacao seco mezclado;Quintal de 100,00 libras;Compra;102.57;2.26
2019;Julio;Guayas;Durán;Cacao seco mezclado;Quintal de 100,00 libras;Venta;107.57;2.37
2019;Julio;Guayas;El Empalme;Cacao seco mezclado;Quintal de 100,00 libras;Compra;95.40;2.10
2019;Julio;Guayas;El Empalme;Cacao seco mezclado;Quintal de 100,00 libras;Venta;102.40;2.26
2019;Julio;Guayas;El Triunfo;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;101.00;2.23
2019;Julio;Guayas;El Triunfo;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;106.00;2.34
2019;Julio;Guayas;El Triunfo;Cacao seco mezclado;Quintal de 100,00 libras;Compra;101.00;2.23
2019;Julio;Guayas;El Triunfo;Cacao seco mezclado;Quintal de 100,00 libras;Venta;106.00;2.34
2019;Julio;Guayas;General Elizalde (Bucay);Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;98.63;2.17
2019;Julio;Guayas;General Elizalde (Bucay);Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;104.13;2.29
2019;Julio;Guayas;General Elizalde (Bucay);Cacao seco mezclado;Quintal de 100,00 libras;Compra;98.63;2.17
2019;Julio;Guayas;General Elizalde (Bucay);Cacao seco mezclado;Quintal de 100,00 libras;Venta;104.13;2.29
2019;Julio;Guayas;General Elizalde (Bucay);Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;98.63;2.17
2019;Julio;Guayas;General Elizalde (Bucay);Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;104.13;2.29
2019;Julio;Guayas;Guayaquil;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;97.00;2.14
2019;Julio;Guayas;Guayaquil;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;102.00;2.25
2019;Julio;Guayas;Guayaquil;Cacao seco mezclado;Quintal de 100,00 libras;Compra;97.00;2.14
2019;Julio;Guayas;Guayaquil;Cacao seco mezclado;Quintal de 100,00 libras;Venta;102.00;2.25
2019;Julio;Guayas;Milagro;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;100.00;2.20
2019;Julio;Guayas;Milagro;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;105.50;2.33
2019;Julio;Guayas;Milagro;Cacao seco mezclado;Quintal de 100,00 libras;Compra;100.00;2.20
2019;Julio;Guayas;Milagro;Cacao seco mezclado;Quintal de 100,00 libras;Venta;105.50;2.33
2019;Julio;Guayas;Milagro;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;100.00;2.20
2019;Julio;Guayas;Milagro;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;105.50;2.33
2019;Julio;Guayas;Naranjal;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;100.18;2.21
2019;Julio;Guayas;Naranjal;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;105.18;2.32
2019;Julio;Guayas;Naranjal;Cacao seco mezclado;Quintal de 100,00 libras;Compra;100.18;2.21
2019;Julio;Guayas;Naranjal;Cacao seco mezclado;Quintal de 100,00 libras;Venta;105.18;2.32
2019;Julio;Guayas;Naranjito;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;99.39;2.19
2019;Julio;Guayas;Naranjito;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;105.22;2.32
2019;Julio;Guayas;Naranjito;Cacao seco mezclado;Quintal de 100,00 libras;Compra;99.39;2.19
2019;Julio;Guayas;Naranjito;Cacao seco mezclado;Quintal de 100,00 libras;Venta;105.22;2.32
2019;Julio;Guayas;Naranjito;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;99.39;2.19
2019;Julio;Guayas;Naranjito;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;105.22;2.32
2019;Julio;Guayas;San Jacinto De Yaguachi                                                           ;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;96.33;2.12
2019;Julio;Guayas;San Jacinto De Yaguachi                                                           ;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;104.00;2.29
2019;Julio;Guayas;San Jacinto De Yaguachi                                                           ;Cacao seco mezclado;Quintal de 100,00 libras;Compra;96.33;2.12
2019;Julio;Guayas;San Jacinto De Yaguachi                                                           ;Cacao seco mezclado;Quintal de 100,00 libras;Venta;104.00;2.29
2019;Julio;Guayas;San Jacinto De Yaguachi                                                           ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;96.33;2.12
2019;Julio;Guayas;San Jacinto De Yaguachi                                                           ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;104.00;2.29
2019;Julio;Guayas;Simón Bolívar;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;100.38;2.21
2019;Julio;Guayas;Simón Bolívar;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;106.00;2.34
2019;Julio;Guayas;Simón Bolívar;Cacao seco mezclado;Quintal de 100,00 libras;Compra;100.38;2.21
2019;Julio;Guayas;Simón Bolívar;Cacao seco mezclado;Quintal de 100,00 libras;Venta;106.00;2.34
2019;Julio;Guayas;Simón Bolívar;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;100.38;2.21
2019;Julio;Guayas;Simón Bolívar;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;106.00;2.34
2019;Julio;Los Rios;Babahoyo ;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;97.60;2.15
2019;Julio;Los Rios;Babahoyo ;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;104.30;2.30
2019;Julio;Los Rios;Babahoyo ;Cacao seco mezclado;Quintal de 100,00 libras;Compra;97.60;2.15
2019;Julio;Los Rios;Babahoyo ;Cacao seco mezclado;Quintal de 100,00 libras;Venta;104.30;2.30
2019;Julio;Los Rios;Mocache;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;96.89;2.14
2019;Julio;Los Rios;Mocache;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;105.50;2.33
2019;Julio;Los Rios;Mocache;Cacao seco mezclado;Quintal de 100,00 libras;Compra;96.89;2.14
2019;Julio;Los Rios;Mocache;Cacao seco mezclado;Quintal de 100,00 libras;Venta;105.50;2.33
2019;Julio;Los Rios;Montalvo ;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;96.00;2.12
2019;Julio;Los Rios;Montalvo ;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;101.60;2.24
